"","x","y","extent","depth","vdepth","horizontal","relief","skyline","building","sdi","greeney","pavement"
"4826",13476628.630138,304816.122447432,179800,3287.5950560773,533.68063846769,83000,0.695865213624191,113.119394062134,0.223581757508343,1.677,0.0483870967741935,0.172413793103448
"4827",13476606.4578126,304852.993129227,159000,3232.96174653685,570.698674483106,67900,0.673846886168572,109.480236568248,0.230188679245283,1.703,0.0440251572327044,0.206918238993711
"4828",13476562.1131618,304926.734492818,188700,3177.04081385385,618.314362270124,77500,0.676241473854029,108.522520321543,0.299947005829359,1.82,0.0461049284578696,0.156332803391627
"4829",13476517.768511,305000.475856408,56300,3267.81492781971,587.537812025673,10600,0.424055945810577,128.974411830873,0.41563055062167,1.758,0.0905861456483126,0.168738898756661
"4830",13477460.3618925,305796.110536701,110100,2705.21395943487,541.870549338049,29100,0.823458842423063,115.907091287406,0.434150772025431,1.849,0.0853769300635786,0.127157129881926
"4831",13477550.9559973,305797.809612437,107000,3190.14423815895,510.657565791079,28500,1.14418201158193,107.664005511671,0.47196261682243,1.718,0.0953271028037383,0.120560747663551
"4832",13477596.2506744,305798.831775898,95200,3144.87349520477,672.914612026976,21600,1.01087681033773,123.802162985194,0.509453781512605,1.928,0.0546218487394958,0.108193277310924
"4833",13477777.3959797,305804.110579456,179900,2963.75780252555,476.351779358518,64600,1.24153179500578,114.278664134507,0.395219566425792,1.802,0.056698165647582,0.1467481934408
"4834",13477822.6965617,305804.68934609,188500,2918.51494111665,468.458635783597,67000,1.44851400198437,115.002404286944,0.395225464190981,1.855,0.0572944297082228,0.147480106100796
"4835",13477868.0011309,305805.074841727,177700,2873.28280559235,469.506968341667,63700,1.52525874925373,117.833638119765,0.364659538548115,1.825,0.0720315137872819,0.155317951603827
"4836",13477913.3005189,305805.825028122,189000,2828.03379250137,501.790843292649,71500,1.51894702021161,118.342103876443,0.34973544973545,1.799,0.0746031746031746,0.18042328042328
"4837",13478003.8949896,305807.628434356,152000,2774.03073061311,570.484872537547,28100,1.29571210258017,113.502247310806,0.480921052631579,1.909,0.0802631578947368,0.175
"4838",13478094.4894603,305809.431840591,150600,2879.42443612482,636.419727797018,23600,0.648416148889581,117.161174951457,0.450863213811421,1.873,0.0823373173970783,0.181938911022576
"4839",13478139.7949623,305809.197856216,160700,2882.21272506212,619.852591730175,26800,1.05668646782704,110.886973844219,0.440572495332918,1.854,0.0790292470441817,0.194150591163659
"4840",13478185.1005242,305808.955651862,175900,3281.02791841127,596.997867852288,39900,0.757982060147049,112.674406335927,0.415577032404775,1.777,0.0676520750426379,0.225696418419557
"4841",13478236.8227899,305808.679185529,143400,3269.9061748305,622.931637816294,37400,0.855391779355542,108.793394145082,0.371687587168759,1.749,0.0697350069735007,0.232914923291492
"4842",13478507.2494435,306226.565669006,68000,1693.88706032826,242.063258370722,31000,0.53137004118041,149.732116402217,0.257352941176471,1.412,0.0338235294117647,0.314705882352941
"4843",13476749.9557036,304728.999742722,164400,3203.16154005129,511.651671321037,94300,0.699651753622589,79.1961676368591,0.15632603406326,1.469,0.0389294403892944,0.205596107055961
"4844",13476691.1387692,304813.954961196,178100,3219.01826106567,526.799107069802,74300,0.753341596125832,105.080996097365,0.249298147108366,1.78,0.0572711959573273,0.183604716451432
"4845",13476678.4495822,304701.814438052,202200,3013.63230436235,604.371383142677,99100,0.770103043949947,91.9144509090557,0.193372898120673,1.649,0.0613254203758655,0.154797230464886
"4846",13476580.2439121,305774.709851461,186300,3297.00372240808,828.870067515642,61900,1.57452516497089,109.771690275897,0.327965646806227,1.536,0.0891035963499732,0.284487385936661
"4847",13477076.393335,305787.685363942,30300,1994.46660372437,369.586236418837,17300,0.654872498358237,125.734166964886,0.191419141914191,0.945,0.0462046204620462,0.346534653465347
"4848",13477261.1775939,305792.523818644,55000,1935.16112371849,445.35142753287,8600,0.237476566328173,118.013447363999,0.474545454545455,1.118,0.101818181818182,0.230909090909091
"4849",13475777.3256581,303334.40460807,46100,3184.56592886373,601.264186998868,17600,0.517404433154097,106.97311983844,0.275488069414317,1.666,0.0585683297180043,0.264642082429501
"4850",13478947.1956643,303194.220735554,616400,3291.5141110059,810.766520707397,601400,0.60899399728789,174.591041376532,0.00389357560025957,0.082,0.00957170668397145,0.0045425048669695
"4851",13472889.489866,315753.565999638,67700,3136.40081217434,628.881970235712,26900,0.83154891424951,322.499732902526,0.147710487444609,1.135,0.107828655834564,0.302806499261448
"4852",13474605.5426445,313380.733210294,58100,3194.63455760323,382.422318701371,10800,0.555658732913635,131.510676361768,0.216867469879518,1.25,0.123924268502582,0.301204819277108
"4853",13474521.3697016,313573.851259537,26400,3162.97492923907,702.849370566734,4500,0.380081833841092,259.412628444265,0.310606060606061,1.542,0.102272727272727,0.314393939393939
"4854",13475133.4771931,313655.697350738,36500,3274.5285695792,694.422389700552,5900,0.548839397130947,213.665107173555,0.389041095890411,1.745,0.0575342465753425,0.202739726027397
"4855",13474624.1907482,313338.94382352,51500,3253.76245123714,352.382424912089,10500,0.332657854898087,173.172040218519,0.201941747572816,1.148,0.116504854368932,0.320388349514563
"4856",13474489.7517719,313554.576605445,50700,3239.02259041726,618.208693736882,14200,0.601035496386986,229.763999170445,0.222879684418146,1.144,0.0690335305719921,0.428007889546351
"4857",13474505.34157,313612.705943609,28800,3179.25057314126,648.378763841609,4000,0.424916863509094,246.42461267603,0.368055555555556,1.545,0.121527777777778,0.190972222222222
"4858",13475200.784464,313651.736873393,33400,2949.28968766582,413.680808995759,8300,0.803089122205932,234.746888066669,0.239520958083832,1.433,0.0538922155688623,0.206586826347305
"4859",13475122.5477623,313837.899745986,9600,3038.36182236766,473.538858468568,2100,0.268131336815985,208.822868270942,0.208333333333333,1.062,0.0833333333333333,0.479166666666667
"4860",13475182.1961242,313688.923012802,21200,2871.26835551338,403.624241425166,5700,0.485575522335558,228.522708643771,0.207547169811321,1.403,0.080188679245283,0.377358490566038
"4861",13475164.0319821,313726.424776991,31700,2857.1693128754,505.895542825887,6300,0.482050589637689,156.874549040458,0.242902208201893,1.466,0.123028391167192,0.315457413249211
"4862",13474434.320034,313583.92235983,29400,3124.64751748583,459.443843773297,4700,0.376203511447093,198.68675292191,0.241496598639456,1.14,0.0952380952380952,0.346938775510204
"4863",13474657.6039438,313087.362758206,33600,3129.45431198865,549.656267268107,6700,0.352902446998539,188.52252335787,0.3125,1.588,0.0595238095238095,0.24702380952381
"4864",13475079.2247646,313926.739467103,21400,2948.59220640078,495.959728122516,5300,0.369539715914221,301.463516224943,0.144859813084112,1.161,0.130841121495327,0.439252336448598
"4865",13475041.7945981,314009.298278223,34400,3198.48867373783,673.190687738504,5900,0.605116512736735,294.746531599983,0.209302325581395,1.829,0.113372093023256,0.188953488372093
"4866",13474890.3374632,314199.214610735,54200,3236.25179941305,606.594531114886,7500,0.373048912616032,179.934019936271,0.407749077490775,1.902,0.0867158671586716,0.234317343173432
"4867",13475021.5293566,314052.187590424,46200,3231.82462615647,539.936799856009,9600,0.653077816818675,245.3576457637,0.196969696969697,1.754,0.116883116883117,0.238095238095238
"4868",13475002.431213,314095.646334448,55900,3264.61157085248,650.32439007199,7400,0.425170478160505,179.376571126478,0.295169946332737,1.983,0.175313059033989,0.228980322003578
"4869",13474037.0680505,313034.026989596,34900,3273.63809923256,741.517192794965,3200,0.491359704006442,259.524125519222,0.297994269340974,1.738,0.0830945558739255,0.203438395415473
"4870",13473869.0733268,313414.562815441,20100,2810.33167133534,352.036982580011,3000,0.254889438734703,293.456673679728,0.293532338308458,1.179,0.0447761194029851,0.258706467661692
"4871",13474261.8725078,313992.693995657,78900,3260.98020516405,472.518470242273,17400,0.588528028447715,163.015339125581,0.376425855513308,1.301,0.0494296577946768,0.261089987325729
"4872",13474909.5329342,314311.331222259,53200,3155.76921929143,393.752551949095,10400,0.970262723318891,192.623891633875,0.265037593984962,1.603,0.0958646616541353,0.291353383458647
"4873",13474891.5027429,314349.702039588,49800,3173.50167939544,378.851872792889,8700,0.705107718250931,179.674143984953,0.285140562248996,1.611,0.126506024096386,0.228915662650602
"4874",13474857.8534745,314427.53186385,29400,1732.09105629136,240.57737408186,4200,0.87017421515045,77.3923678232574,0.285714285714286,1.04,0.149659863945578,0.272108843537415
"4875",13473685.2163491,313833.946058049,69100,3271.93934861498,550.128541195605,24000,0.589093678177642,259.879373933991,0.241678726483357,1.465,0.0260492040520984,0.208393632416787
"4876",13473665.8959319,313877.845174077,69600,3245.2766548938,518.350130276879,28100,0.544112746284532,289.518172879414,0.208333333333333,1.386,0.0459770114942529,0.170977011494253
"4877",13474646.8744207,314752.194727131,36800,3288.48678889757,630.313473234517,8000,0.302409695779192,257.990899308895,0.320652173913043,1.533,0.119565217391304,0.260869565217391
"4878",13474667.1134782,314708.100857898,54600,2914.45863729217,522.641142199852,15200,1.02616894819912,219.187416219002,0.375457875457875,1.411,0.0586080586080586,0.256410256410256
"4879",13474663.2953352,314875.127389331,43800,2822.06277012579,310.556502670267,15000,0.942509083996556,116.164149965231,0.214611872146119,1.192,0.093607305936073,0.21689497716895
"4880",13473487.1251855,314292.987838823,47400,3149.88301989603,438.730720410914,11600,0.516229729589601,261.59362800964,0.331223628691983,1.032,0.0632911392405063,0.217299578059072
"4881",13473451.9781714,314377.644533307,41700,3141.34938916342,461.223114305708,8200,0.308315850650768,281.078802413014,0.3189448441247,0.894,0.105515587529976,0.167865707434053
"4882",13474644.3904019,314919.574131871,22800,2748.92326770713,420.857874521517,5300,0.344368139394277,207.722246731857,0.232456140350877,0.923,0.184210526315789,0.293859649122807
"4883",13474607.3920663,315008.600721191,52100,3133.71063002971,568.829040199434,14400,0.353896684195948,239.890893008134,0.182341650671785,1.242,0.211132437619962,0.349328214971209
"4884",13474454.5334036,315347.604418657,57200,3191.88810619174,524.492937340617,17200,1.15243917934754,279.518841314762,0.171328671328671,0.722,0.157342657342657,0.16958041958042
"4885",13474765.573746,316004.69496011,37000,2662.32339218335,469.29784370776,8700,0.5435337979064,331.640598735557,0.167567567567568,1.34,0.151351351351351,0.267567567567568
"4886",13474275.90579,315752.710597089,38700,3269.95776653266,636.086360959179,7600,0.457721491873937,274.911733956597,0.201550387596899,1.101,0.20671834625323,0.315245478036176
"4887",13474370.4914804,315538.836927164,48700,3301.79132963318,547.941646500326,9800,1.61656531770947,285.366690932954,0.229979466119097,0.972,0.168377823408624,0.201232032854209
"4888",13474434.5691872,315854.940254942,38700,2991.41630976576,463.311053209652,8700,0.703470551549181,326.954571197362,0.160206718346253,1.47,0.149870801033592,0.271317829457364
"4889",13474310.6476645,315781.773063021,35100,3130.90637932419,600.70831446872,4600,0.572677928848016,293.723139024574,0.239316239316239,1.422,0.219373219373219,0.264957264957265
"4890",13474475.0385113,315880.326490844,33700,2896.87397120739,477.322766817496,4600,0.328122963886951,315.463026474348,0.181008902077151,1.305,0.195845697329377,0.326409495548961
"4891",13473390.4985596,314518.778456821,52600,3130.34251691019,561.456981376079,9400,0.342552839972953,219.544109658198,0.306083650190114,1.089,0.0817490494296578,0.174904942965779
"4892",13473270.8038755,314792.188145403,22900,3253.74511164289,528.46914859174,1700,0.202330767640453,251.868841003809,0.270742358078603,0.971,0.109170305676856,0.161572052401747
"4893",13473139.1777181,315110.874198994,23500,3171.94471115763,497.210459194647,6900,0.27863100560872,262.483295657454,0.148936170212766,0.872,0.114893617021277,0.251063829787234
"4894",13476541.296117,303804.697397094,58400,2527.27412976909,528.251411565372,10200,0.619301139087909,76.2592315364109,0.398972602739726,1.643,0.077054794520548,0.203767123287671
"4895",13476108.5568407,303395.697177433,67600,3292.99852745675,874.293824952871,19600,0.946193762850985,108.336214911665,0.309171597633136,1.651,0.109467455621302,0.247041420118343
"4896",13476050.3021917,303508.354672348,4900,3069.69911405684,810.463521636948,1100,0.246505800098368,483.073610681262,0.0204081632653061,0.718,0.0816326530612245,0.36734693877551
"4897",13476166.4537279,303311.150923043,36900,1380.59439641719,141.066925741376,19800,1.08458948395027,99.0845405463518,0.192411924119241,0.974,0.043360433604336,0.327913279132791
"4898",13474049.7537842,312862.662232545,27100,2611.61921160576,414.982623054211,3700,0.226326928468852,304.663595496488,0.0922509225092251,1.042,0.239852398523985,0.173431734317343
"4899",13474140.385027,312656.839207055,31700,3230.59491581764,524.42423375924,6000,0.496964183775652,226.860518350335,0.173501577287066,1.068,0.182965299684543,0.34384858044164
"4900",13475860.9687602,305397.675308023,10300,2405.60144054352,235.995057518581,2300,0.209705002676922,9.71021726784774,0.106796116504854,0.688,0.16504854368932,0.699029126213592
"4901",13476139.2536656,305562.075901519,21700,1516.12431157597,562.048204092578,3600,0.143822948071515,110.9822137294,0.571428571428571,1.245,0.0599078341013825,0.271889400921659
"4902",13476178.2017979,305584.295374857,19200,1605.53584925857,562.074902782881,4100,0.246406478497352,119.62826638734,0.484375,1.248,0.0208333333333333,0.317708333333333
"4903",13476281.2038297,305418.455110092,32800,2861.76779971142,640.991102500764,10100,0.474708746557277,167.981593676147,0.295731707317073,1.606,0.0670731707317073,0.176829268292683
"4904",13476326.9267487,305342.920930769,40600,2706.36818570927,520.841673784642,9700,0.378385592683495,138.224973382765,0.433497536945813,1.632,0.0640394088669951,0.167487684729064
"4905",13476193.7259714,304866.066289423,7000,671.333473492534,127.932048829907,1500,0.368425747834844,100.105161195715,0.128571428571429,0.94,0.0571428571428571,0.585714285714286
"4906",13476387.1217897,305318.892559983,20300,1267.94234562228,116.096518092102,14500,0.438210997497831,27.5442503111076,0.0246305418719212,0.837,0.0591133004926108,0.58128078817734
"4907",13476163.9299646,304848.691812105,63300,3166.44133465372,365.726639851348,25700,0.903398730109457,114.397870661214,0.121642969984202,1.598,0.0947867298578199,0.194312796208531
"4908",13475937.8570557,304709.245020651,52900,3259.7403884484,838.244646730288,11100,1.62837777082016,153.62154268177,0.330812854442344,1.651,0.0737240075614367,0.223062381852552
"4909",13476678.6825849,304836.687095889,198900,3283.39737424412,528.838559057836,86100,0.758670024752079,101.958644753357,0.233785822021116,1.739,0.057315233785822,0.171945701357466
"4910",13476594.1572777,304976.878378122,156800,3290.26195433956,615.499044598901,63100,0.620828543173189,119.823271421875,0.292091836734694,1.816,0.0535714285714286,0.11734693877551
"4911",13476573.0259508,305011.92619868,66900,3211.44025896928,544.082701510154,19500,0.637532261345216,118.837475124895,0.336322869955157,1.785,0.0582959641255605,0.159940209267564
"4912",13476071.6613811,304732.656059787,144100,3072.18727382633,857.722164137184,48200,0.798786873536639,121.322806043675,0.31852879944483,1.847,0.0638445523941707,0.113115891741846
"4913",13476724.5463053,304771.564687759,163900,3213.14719824678,570.052601740204,84700,0.747839773907513,79.7594336471354,0.174496644295302,1.679,0.0433190970103722,0.284929835265406
"4914",13476702.9518196,304804.762279682,163200,3002.50711675166,482.461227456735,72200,0.784271910978503,96.7575273618988,0.23406862745098,1.726,0.0490196078431373,0.209558823529412
"4915",13475749.0899193,304597.619652986,45100,3268.15304438908,853.107614972651,9800,1.50097988165105,175.234944712721,0.235033259423503,1.922,0.110864745011086,0.181818181818182
"4916",13475715.4500105,304577.372373126,81500,2616.31330358504,585.929235110328,29700,1.19480788308985,147.86867754029,0.111656441717791,1.684,0.103067484662577,0.294478527607362
"4917",13475681.82548,304557.099558021,94700,3243.29452898196,811.221397712799,31700,1.22779664260868,162.689366916962,0.186906019007392,1.846,0.101372756071806,0.263991552270327
"4918",13476910.5195755,304444.751912152,79800,3162.48314718363,629.330118971727,41100,0.954035829187407,156.229536784034,0.196741854636591,1.447,0.0288220551378446,0.215538847117794
"4919",13476864.7416014,304421.319008662,110500,2951.4245113807,650.223497988492,62900,0.880697150378159,135.815504305459,0.170135746606335,1.551,0.0461538461538462,0.285067873303167
"4920",13475730.0883527,304184.77825994,109800,3243.81871411044,828.212213902717,41900,1.09246590564306,117.965663979527,0.299635701275046,1.883,0.0564663023679417,0.300546448087432
"4921",13477063.1486956,304193.194900896,92100,3298.33681925015,1165.98883861485,26900,0.583758790838365,173.330121837604,0.449511400651466,1.924,0.0553745928338762,0.283387622149837
"4922",13477146.7196625,304057.046566893,83800,3289.73662500015,1214.14140310896,9900,1.77152825984598,158.524706430594,0.552505966587112,1.752,0.107398568019093,0.144391408114558
"4923",13477095.6025848,304142.469041336,85000,3275.29590615239,1164.12648410667,22700,0.442198467816766,156.378800145833,0.374117647058824,1.794,0.0741176470588235,0.281176470588235
"4924",13476971.7593571,304163.736356062,73000,3299.61608155878,1035.81640294757,33900,0.745440923049998,198.737403111261,0.298630136986301,1.866,0.0397260273972603,0.212328767123288
"4925",13476934.7227439,304140.942998388,77100,3296.44017346012,926.95266528209,20800,0.557979949326744,152.704046205343,0.411154345006485,2.05,0.0518806744487678,0.238651102464332
"4926",13476897.6861308,304118.149640715,76800,3258.00287602284,784.84345729837,30900,0.767098300689769,135.069725576165,0.313802083333333,1.978,0.0247395833333333,0.239583333333333
"4927",13476823.0621689,304073.61596605,67900,3259.19340580436,905.394550894645,21700,0.862898739238393,130.242339099363,0.397643593519882,2.124,0.0618556701030928,0.21060382916053
"4928",13476748.7509615,304028.422855037,57500,3276.68456888008,545.961312595104,20700,1.11900944221027,156.259208143437,0.224347826086957,1.756,0.0417391304347826,0.285217391304348
"4929",13476711.7078635,304005.640037787,60300,3043.90872761438,627.685307452707,21200,0.862972657144711,147.830839843734,0.245439469320066,1.812,0.0796019900497512,0.306799336650083
"4930",13477007.3826343,304186.964934821,61500,3295.46807414304,953.886030009369,16800,0.632992616001302,169.848837690986,0.39349593495935,1.887,0.0471544715447154,0.328455284552846
"4931",13476798.1913387,304534.783001057,153300,3275.00399155689,491.172293497444,85200,0.789988297337135,132.904934581003,0.152641878669276,1.549,0.045662100456621,0.215264187866928
"4932",13476774.0193749,304573.857236182,166100,3112.6910557087,525.67131325289,98300,0.771146553372758,113.340383392304,0.139072847682119,1.525,0.0403371462974112,0.190848886213125
"4933",13476749.847411,304612.931471308,164500,3086.8823923467,579.301400566945,93200,0.755491203509353,103.451023602971,0.166565349544073,1.579,0.033434650455927,0.170820668693009
"4934",13476725.6754471,304652.005706433,166600,2999.80105528202,679.25618731476,81600,0.761919631715885,92.7029904368149,0.211284513805522,1.741,0.0480192076830732,0.175870348139256
"4935",13476048.9325853,303658.081851851,95700,3284.35644150036,1117.81494659689,22000,1.62823608105692,124.194945818314,0.463949843260188,1.91,0.0522466039707419,0.101358411703239
"4936",13476025.7725186,303696.866506612,112600,3290.38271209989,1032.17044359477,26300,1.53114302203341,103.503600467178,0.412078152753108,1.96,0.0506216696269982,0.11101243339254
"4937",13475931.7353125,303851.150455606,35300,3081.90990189758,685.753171229702,12900,0.251074475451059,161.184619211357,0.257790368271955,1.429,0.0764872521246459,0.348441926345609
"4938",13475745.7588713,304009.17391708,45200,3273.55805327116,1109.59399413459,11300,0.384554123895877,146.81039983625,0.418141592920354,1.917,0.0752212389380531,0.174778761061947
"4939",13475791.7791031,303933.345176927,7800,3200.26986316201,577.110470291562,3200,0.244034094725715,294.732425777494,0.128205128205128,1.145,0.0384615384615385,0.307692307692308
"4940",13475837.799335,303857.516436774,61900,3211.75634984124,1049.0905739835,13600,0.272729382475136,125.296232182074,0.453957996768982,1.87,0.0856219709208401,0.266558966074313
"4941",13475870.2915955,303814.681223441,33300,3210.26740029933,894.653074053363,11500,0.234810001630382,139.099525937693,0.288288288288288,1.363,0.0540540540540541,0.342342342342342
"4942",13477064.3556517,304114.715872428,88400,3287.41041014546,1071.22327559428,21900,0.768429198419984,130.686229875956,0.472850678733032,1.886,0.0588235294117647,0.231900452488688
"4943",13477091.4222515,304072.657580951,40200,3209.66885875126,767.548924617472,13300,0.666601521879202,163.42672610443,0.388059701492537,1.704,0.0472636815920398,0.388059701492537
"4944",13475874.3764675,303767.76510238,19800,3183.83715036499,1347.31805996182,5000,0.220417315828579,184.600061017242,0.424242424242424,1.207,0.0454545454545455,0.262626262626263
"4945",13475921.4685497,303690.091108501,70300,3291.53767629023,1063.07805586985,13700,1.14545809573867,132.900685728412,0.497866287339972,1.928,0.0597439544807966,0.0981507823613087
"4946",13475945.0145909,303651.254111561,28900,3122.85036831215,834.530388389157,3900,1.14694837366372,141.567329771276,0.397923875432526,1.675,0.0795847750865052,0.134948096885813
"4947",13475968.560632,303612.417114621,80300,3277.98881583206,1080.16105778257,16700,2.06810705602068,121.385575021693,0.459526774595268,1.93,0.0523038605230386,0.141967621419676
"4948",13476831.019677,303972.19244958,107800,3292.1381894799,1118.31490804661,30500,1.09063363983026,125.888749450784,0.426716141001855,2.06,0.0769944341372913,0.173469387755102
"4949",13476868.0532825,303994.702529201,89900,3276.03041058863,930.4513461091,25100,0.552897135518482,136.574892649304,0.39377085650723,2.015,0.0634037819799778,0.165739710789766
"4950",13476942.0062328,304039.615040655,86300,3193.61733919849,1091.41086387163,35200,0.720436073450805,149.96255795014,0.290845886442642,1.757,0.0567786790266512,0.280417149478563
"4951",13476978.7217164,304062.506707779,93400,3267.3070022584,1094.66111369753,35000,0.710127454317115,139.484340265822,0.35117773019272,1.89,0.0438972162740899,0.254817987152034
"4952",13477191.3194324,303907.357445371,42400,2683.93520809567,927.714603077912,11700,1.44751594007889,147.15161022609,0.431603773584906,1.859,0.0660377358490566,0.231132075471698
"4953",13476229.6278104,303347.50613929,99900,3201.18438795484,804.144463169846,28200,0.75309300546216,100.493128083402,0.38038038038038,1.991,0.0780780780780781,0.179179179179179
"4954",13476207.712791,303387.666188796,77300,3272.93404423172,764.756397710084,21700,0.791938169615492,93.1290909836691,0.342820181112549,1.781,0.100905562742561,0.190168175937904
"4955",13476116.7511221,303546.422481615,48700,3287.09454620668,1059.95750389013,11600,0.920707968303114,131.442268103905,0.416837782340862,1.838,0.0595482546201232,0.203285420944559
"4956",13476157.4859553,303567.810609153,71000,3279.49346043564,998.53955426389,18200,1.76448205294719,136.274822371555,0.464788732394366,2.005,0.0661971830985915,0.115492957746479
"4957",13476198.6725053,303590.720894397,85700,3288.73076887111,862.54358172077,25400,1.3584444976373,128.566277194246,0.397899649941657,1.893,0.0711785297549592,0.128354725787631
"4958",13476238.4401731,303616.05282325,64600,3148.06927045032,567.435788636758,20000,1.28863461732059,118.21945086001,0.348297213622291,1.921,0.0835913312693498,0.153250773993808
"4959",13476717.4705714,303917.396349496,58700,3201.76044084534,1093.11668856297,14400,0.807949602259565,124.767702453117,0.405451448040886,1.757,0.0596252129471891,0.23679727427598
"4960",13476754.6118905,303925.896935919,93800,3282.95520144112,1094.32831112288,24800,2.19611440518538,130.975267038198,0.358208955223881,1.965,0.101279317697228,0.251599147121535
"4961",13476379.5381789,303703.811920126,60900,3067.14111309407,539.115127727002,17300,1.29128317436668,123.86590699104,0.367816091954023,1.659,0.0492610837438424,0.264367816091954
"4962",13475581.4899067,308219.022072143,82600,2653.30060845639,715.950306135845,32100,1.03706940131708,62.9532404455286,0.345036319612591,1.731,0.0774818401937046,0.145278450363196
"4963",13475654.1181306,308275.386500148,114100,2431.68579908065,511.747061907016,39400,0.722946551576369,57.0771571714319,0.382997370727432,1.835,0.056091148115688,0.181419807186678
"4964",13475613.3012136,308296.857148675,127900,3193.41043151485,653.331667027683,46800,0.798072381635259,105.9984626113,0.367474589523065,1.784,0.0430023455824863,0.161845191555903
"4965",13475531.5656431,308339.60476436,95600,3111.6284024246,436.708432185757,45800,0.944938868283915,66.8797578577319,0.25418410041841,1.564,0.0606694560669456,0.129707112970711
"4966",13485431.1623067,305903.504269631,6254200,3305.86622415422,821.490636807685,5972600,2.08762964205831,150.250642655798,0.00484474433180902,0.18,0.0060759169837869,0.00247833455917623
"4967",13485383.7373095,305909.229840394,5514800,3307.8413924419,841.480736070899,5248300,2.16009027260357,157.373210453775,0.00585696670776819,0.213,0.00678175092478422,0.0031732791760354
"4968",13485338.3294487,305924.534451357,4631300,3301.34826100908,854.84307840798,4375600,2.59102195994411,166.995309012511,0.00893917474575173,0.275,0.00734135124047244,0.00444799516334507
"4969",13485291.3744356,305932.64743323,3504400,3305.38140427179,888.199827269448,3266300,3.23903915925909,192.405891853523,0.0108149754594224,0.347,0.00913137769660998,0.00576418217098505
"4970",13485245.0971643,305921.077626505,3006000,3301.36368639142,896.909519747182,2792600,3.11351250883523,223.637049152043,0.0094810379241517,0.355,0.0102794411177645,0.00648702594810379
"4971",13485201.7129509,305900.736601354,1801600,3303.97836181878,906.821618901483,1701500,2.89781687342385,287.140897896005,0.0105461811722913,0.384,0.00427397868561279,0.00882548845470693
"4972",13485433.9171668,306427.818637749,126300,3306.25991735568,1141.86132086106,94400,4.65921710124093,269.823775624797,0.056215360253365,0.936,0.0316706254948535,0.144893111638955
"4973",13474891.258037,316161.331673673,44400,3193.23127090034,505.734423159109,9200,0.779692598449969,342.551942249147,0.225225225225225,1.452,0.132882882882883,0.213963963963964
"4974",13475131.1998399,316303.994294063,40600,3150.57304261762,538.121734215785,10000,0.921056351921457,349.791557850342,0.231527093596059,1.631,0.135467980295567,0.206896551724138
"4975",13475130.5843302,316374.363516179,64200,3129.42457997263,641.316472175092,11100,1.2997217250214,290.790972141829,0.236760124610592,1.622,0.171339563862928,0.191588785046729
"4976",13475090.6643197,316350.679224337,83900,3163.78206510517,565.803807214422,16000,1.13769751109057,266.342318733926,0.228843861740167,1.576,0.169249106078665,0.174016686531585
"4977",13475050.8327431,316326.847555927,71100,3156.45823312854,469.309537481108,10800,0.532340260538978,268.952089198043,0.241912798874824,1.344,0.156118143459916,0.225035161744022
"4978",13475011.2487627,316302.605895363,76300,3129.63544915733,462.207156807443,13400,0.916066279783496,234.003830927638,0.245085190039318,1.378,0.149410222804718,0.213630406290957
"4979",13475108.8580117,316191.815326992,26400,3243.68589116449,624.934965850563,3200,0.502248768871173,399.574822948385,0.227272727272727,0.999,0.208333333333333,0.125
"4980",13478690.1124008,311447.55192747,147100,3303.10809803754,1175.88873009706,55900,0.881411011564922,135.180308866854,0.331747110808974,1.588,0.0666213460231135,0.129843643779742
"4981",13475563.3774574,309567.412887518,103400,2908.29778297212,383.977966683436,54400,0.768262630965517,77.167533203407,0.166344294003868,1.414,0.074468085106383,0.15183752417795
"4982",13475492.0400485,309729.538607269,179400,3202.82518710588,516.840373965953,94400,0.800810880443935,90.1356254994317,0.167224080267559,1.536,0.0707915273132664,0.143255295429208
"4983",13475474.1457371,309770.043607686,193400,3271.97166220218,556.431858822831,102200,0.857943357508403,83.7081082397244,0.1794208893485,1.619,0.0687693898655636,0.14994829369183
"4984",13475497.331212,309584.375547407,126200,3250.94619608285,534.712225872449,68100,0.872392336410986,86.7650487945111,0.169572107765452,1.462,0.0681458003169572,0.117274167987322
"4985",13477528.3187256,312257.317138973,36700,2511.68107821411,440.699149981955,15100,0.629056520241863,122.424703705406,0.264305177111717,1.791,0.0517711171662125,0.307901907356948
"4986",13477505.5975722,312296.504534924,26700,2039.3959465722,382.821824863397,8400,1.26395400784264,111.31958220838,0.397003745318352,1.853,0.0449438202247191,0.243445692883895
"4987",13477461.8451812,312375.803777929,72400,2954.9862107076,355.915473858892,23500,1.29345198700141,89.3727056230275,0.378453038674033,1.963,0.0469613259668508,0.146408839779006
"4988",13477440.9961202,312416.0183645,42600,1835.02858622036,391.370622306895,10100,0.96081153736065,114.717757327339,0.356807511737089,1.869,0.0375586854460094,0.199530516431925
"4989",13477399.1188984,312496.354444481,101000,2885.80539292675,344.963206683995,34600,1.63522267802346,97.7797081925475,0.247524752475248,1.764,0.0693069306930693,0.126732673267327
"4990",13477378.4316276,312536.652468759,106100,3203.84283392678,338.959024572375,36800,2.00440042420073,167.110447994311,0.24693685202639,1.85,0.0763430725730443,0.148916116870877
"4991",13477337.2704696,312617.357849899,73700,2410.14850813144,336.867879631789,21400,2.31250578460429,41.191054878458,0.325644504748982,1.964,0.0800542740841248,0.145183175033921
